date,text,location,month,formatted_text,polarity,Subjectivity,Sentiment,Emotion
07-Dec-2021,"RT @andrewbostom: Vietnam: 3?? covid-19 vaccinated children die,?? &amp; their cause of death has been determined as ""overreaction to the vaccine?€?",India / USA,12,vietnam covid19 vaccinated children cause death determined overreaction vaccine,0.0,0.0,Neutral,fear
07-Dec-2021,"How long will the pro-mandate people ignore this science and continue to watch Americans lose their jobs?  

Previo?€? https://t.co/cfO6OAcPCI","Florida, USA",12,long promandate people ignore science continue watch americans lose jobs previo,-0.05,0.4,Negative,anticipation
07-Dec-2021,RT @Tony19542: A 7-year-old child suffered a stroke and brain hemorrhage just one week after receiving her first dose of Pfizer COVID-19 va?€?,"Georgia, USA",12,7yearold child suffered stroke brain hemorrhage week receiving first dose pfizer covid19,0.25,0.3333333333333333,Positive,fear
07-Dec-2021,"RT @SenRonJohnson: I ask a simple question, did Dr. Fauci?€?s response to COVID-19 work? 788,000 lives lost, many because he ignored and sabo?€?","Alabama, USA",12,simple question faucis response covid19 work 788000 lives lost many ignored sabo,0.25,0.4285714285714286,Positive,positive
07-Dec-2021,The Paucity of Evidence for Mandated Covid-19 Vaccine Boosters https://t.co/bM0T1rAZUY via @brownstoneinst,"Oregon, USA",12,paucity evidence mandated covid19 vaccine boosters,0.0,0.0,Neutral,No emotion
07-Dec-2021,"RT @HollowellEilee1: .@GeneralBrnovich recently posted this: Our office continues to be active in federal court, challenging Biden's uncons?€?","Arizona, USA",12,recently posted office continues active federal court challenging bidens uncons,0.1222222222222222,0.6166666666666667,Positive,fear
07-Dec-2021,RT @joncoopertweets: BREAKING: All private sector employers in New York City will now be required to implement a Covid-19 VACCINE MANDATE b?€?,"Illinois, USA",12,breaking private sector employers york city required implement covid19 vaccine mandate,0.0,0.375,Neutral,No emotion
07-Dec-2021,New Study: ZERO Deaths From COVID Among Healthy Children ?€? Why Are They Forced To Take Dangerous Vaccine??€? https://t.co/shTj5iANXF,"Delaware, USA",12,study zero deaths covid among healthy children forced take dangerous vaccine,-0.1333333333333333,0.5333333333333333,Negative,No emotion
07-Dec-2021,"RT @EpochTimesChina: ?€?The doctor did not know the cause of death.?€?

A 24-year-old Chinese technician for the Foxconn Group at the Zhejiang?€?","District of Columbia, USA",12,doctor know cause death 24yearold chinese technician foxconn group zhejiang,0.0,0.0,Neutral,fear
07-Dec-2021,RT @NPR: A new NPR analysis reveals that pro-Trump counties now have a higher death rate from COVID-19 than counties that voted for Joe Bid?€?,"Florida, USA",12,analysis reveals protrump counties higher death rate covid19 counties voted,0.25,0.5,Positive,fear
07-Dec-2021,7-Year-Old Child Allegedly Suffers Stroke and Brain Hemorrhage One Week After Receiving Pfizer COVID-19 Shot (VIDEO?€? https://t.co/P9YyBzZFXq,California USA,12,7yearold child allegedly suffers stroke brain hemorrhage week receiving pfizer covid19 shot video,-0.6,0.7,Negative,No emotion
07-Dec-2021,"In regression (unpublished) to predict vaccination, using 2021 https://t.co/aIPsiH6GB0, party affiliation has large?€? https://t.co/aPsyGrx9qQ","New Haven, Connecticut, USA",12,regression unpublished predict vaccination using 2021 party affiliation large,0.2142857142857142,0.4285714285714285,Positive,negative
07-Dec-2021,RT @EOTILLOGICAL: This is the Developer of #Pfizer #Vaccine and #CEO of #BioNTech #DrUgurSahin #Immunologist from #Germany He Is Not #Vacci?€?,"Alabama, USA",12,developer pfizer vaccine biontech drugursahin immunologist germany vacci,0.0,0.0,Neutral,No emotion
07-Dec-2021,@Lukewearechange Side effects from the vaccine or Covid-19 or both.,USA,12,side effects vaccine covid19,0.0,0.0,Neutral,positive
07-Dec-2021,RT @Tony19542: A 7-year-old child suffered a stroke and brain hemorrhage just one week after receiving her first dose of Pfizer COVID-19 va?€?,"New Jersey, USA",12,7yearold child suffered stroke brain hemorrhage week receiving first dose pfizer covid19,0.25,0.3333333333333333,Positive,fear
07-Dec-2021,RT @MDHealthDept: Marylanders 18+ who received their second Pfizer or Moderna COVID-19 dose at least six months ago and Marylanders 18+ who?€?,"Maryland, USA",12,marylanders received second pfizer moderna covid19 dose least months marylanders,-0.15,0.2,Negative,positive
07-Dec-2021,RT @NPR: A new NPR analysis reveals that pro-Trump counties now have a higher death rate from COVID-19 than counties that voted for Joe Bid?€?,USA ????????,12,analysis reveals protrump counties higher death rate covid19 counties voted,0.25,0.5,Positive,fear
07-Dec-2021,RT @Tony19542: A 7-year-old child suffered a stroke and brain hemorrhage just one week after receiving her first dose of Pfizer COVID-19 va?€?,USA????????,12,7yearold child suffered stroke brain hemorrhage week receiving first dose pfizer covid19,0.25,0.3333333333333333,Positive,fear
07-Dec-2021,RT @CourthouseNews: One of the scientists behind the Oxford-AstraZeneca Covid-19 vaccine is warning that the next pandemic may be more cont?€?,USA,12,scientists behind oxfordastrazeneca covid19 vaccine warning next pandemic cont,-0.2,0.35,Negative,fear
07-Dec-2021,RT @askthedr: 8 Top Medical Experts To Follow on Instagram for Covid-19 Vaccine Information https://t.co/KwUTyYSjGH,"Kentucky, USA",12,medical experts follow instagram covid19 vaccine information,0.0,0.0,Neutral,No emotion
07-Dec-2021,"RT @andrewbostom: ""Given these overall randomized trial findings...no data establishing that boosters prevent covid-19 hospitalizations, de?€?","New Jersey, USA",12,given overall randomized trial findingsno data establishing boosters prevent covid19 hospitalizations,0.0,0.0,Neutral,fear
07-Dec-2021,Mayor de Blasio mandates COVID-19 vaccine for NYC private sector workers https://t.co/qKqExTu5RS,"Redmond, WA, USA",12,mayor blasio mandates covid19 vaccine private sector workers,0.0,0.375,Neutral,positive
07-Dec-2021,"RT @JNJNews: #JNJ will evaluate its #COVID19 vaccine against the new Omicron variant and, if needed, pursue an Omicron-specific vaccine: ht?€?","Virginia, USA",12,evaluate covid19 vaccine omicron variant needed pursue omicronspecific vaccine,0.0,0.0,Neutral,positive
07-Dec-2021,RT @Tony19542: A 7-year-old child suffered a stroke and brain hemorrhage just one week after receiving her first dose of Pfizer COVID-19 va?€?,"Pennsylvania, USA",12,7yearold child suffered stroke brain hemorrhage week receiving first dose pfizer covid19,0.25,0.3333333333333333,Positive,fear
07-Dec-2021,RT @KATUNews: The bill states anyone who is eligible but chooses not to get a COVID-19 vaccine must pay their health care expenses out-of-p?€?,"Washington, USA",12,bill states anyone eligible chooses covid19 vaccine must health care expenses outofp,0.0,0.0,Neutral,positive
07-Dec-2021,"WA Verify is the state's new digital COVID-19 vaccine verification tool, where you can receive a QR code confirming?€? https://t.co/8E1EQNbZeH","Olympia, Washington, USA",12,verify states digital covid19 vaccine verification tool receive code confirming,0.0,0.0,Neutral,positive
07-Dec-2021,RT @Tony19542: A 7-year-old child suffered a stroke and brain hemorrhage just one week after receiving her first dose of Pfizer COVID-19 va?€?,Indiana USA,12,7yearold child suffered stroke brain hemorrhage week receiving first dose pfizer covid19,0.25,0.3333333333333333,Positive,fear
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Pennsylvania, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,RT @lisaabramowicz1: U.S. 2-year yields rise past 0.7% on news that a Covid booster may fairly effectively counter the Omicron variant. htt?€?,USA,12,2year yields rise past news covid booster fairly effectively counter omicron variant,0.175,0.525,Positive,trust
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Kalifornia, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Illinois, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"RT @MEPublicHealth: FREE COVID-19 Vaccination Clinic at the Augusta Armory!
~ All vaccine types available
~ Boosters, Kids, 1st and 2nd Dos?€?","Maine, USA",12,free covid19 vaccination clinic augusta armory vaccine types available boosters kids,0.4,0.6000000000000001,Positive,positive
08-Dec-2021,"Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but th?€? https://t.co/f3Vy8HAa1C","Colorado, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing,0.25,0.3125,Positive,positive
08-Dec-2021,"RT @wxyzdetroit: Michigan Medicine has paused the vaccine mandate for all of its union employees, including nurses. https://t.co/GDJEVBCPLB",USA,12,michigan medicine paused vaccine mandate union employees including nurses,0.0,0.0,Neutral,positive
08-Dec-2021,RT @ATVLatino: Pharmacies slammed with COVID-19 vaccine demand: Retail pharmacies are facing a high demand for COVID-19 vaccines?€? https://t?€?,"Texas, USA",12,pharmacies slammed covid19 vaccine demand retail pharmacies facing high demand covid19 vaccines,0.16,0.5399999999999999,Positive,anger
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?","Massachusetts, USA",12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,Pharmacies slammed with COVID-19 vaccine demand: Retail pharmacies are facing a high demand for COVID-19 vaccines?€? https://t.co/JARVaj5pVC,"Texas, USA",12,pharmacies slammed covid19 vaccine demand retail pharmacies facing high demand covid19 vaccines,0.16,0.5399999999999999,Positive,anger
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,USA,12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"Florida, USA Quebec, Canada",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?, USA,12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,RT @ThePowersThatBe: Somebody?€?s up for re-election in 11 months. https://t.co/aSLrBt90Fl,#USA,12,somebodys reelection months,0.0,0.0,Neutral,No emotion
08-Dec-2021,"@JasonHa85206282 @Newsweek I hate stupid people, so I hate you. I talk to a lot of doctors. Even if I didn't, it is?€? https://t.co/HjlRcSxK0u",USA,12,hate stupid people hate talk doctors even didnt,-0.8000000000000002,0.9333333333333332,Negative,negative
08-Dec-2021,Pfizer and BioNTech said on Wednesday that tests suggest that three doses of their COVID-19 vaccine may offer incre?€? https://t.co/6Bk4PvOYoc,"New York, USA",12,pfizer biontech said wednesday tests suggest three doses covid19 vaccine offer incre,0.0,0.0,Neutral,positive
08-Dec-2021,RT @andrewbostom: FDA Doubles Down: Asks Federal Judge to Grant it Until at Least the Year 2096 to Fully Release Pfizer?€?s COVID-19 Vaccine?€?,"Colorado, USA",12,doubles asks federal judge grant least year 2096 fully release pfizers covid19 vaccine,-0.3,0.4,Negative,No emotion
08-Dec-2021,"RT @MayorWu: It?€?s time to get boosted, Boston! If you?€?re over the age of 18, you may be eligible for a COVID-19 vaccine booster shot.

Lear?€?","Georgia, USA",12,time boosted boston youre eligible covid19 vaccine booster shot lear,0.0,0.0,Neutral,positive
08-Dec-2021,RT @andrewbostom: FDA Doubles Down: Asks Federal Judge to Grant it Until at Least the Year 2096 to Fully Release Pfizer?€?s COVID-19 Vaccine?€?,"California, USA",12,doubles asks federal judge grant least year 2096 fully release pfizers covid19 vaccine,-0.3,0.4,Negative,No emotion
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"New Jersey, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @TODAYshow: ?€?The current booster will be enough to maintain protection.?€?

Watch @SavannahGuthrie?€?s full interview with Pfizer CEO @Alber?€?","Connecticut, USA",12,current booster enough maintain protection watch full interview pfizer,0.1166666666666666,0.4833333333333334,Positive,positive
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?","West Coast, USA",12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Louisiana, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?",Texas USA ???????? ,12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,RT @laralogan: Biden?€?s COVID-19 Vaccine Mandate for Federal Contractors Now Blocked Nationwide https://t.co/UYa9ul85JG,"Virginia Beach, VA, USA",12,bidens covid19 vaccine mandate federal contractors blocked nationwide,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"Connecticut, USA",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,"Monoclonal antibody treatments for COVID 19 were approved for emergency use only by the FDA, and unvaccinated folks?€? https://t.co/5O2DN1PRk7","Michigan, USA",12,monoclonal antibody treatments covid approved emergency unvaccinated folks,0.0,0.0,Neutral,fear
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"West Virginia, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,Lmao Ron Death-Santis just signed legislation giving Floridians the opportunity for different exemptions from the C?€? https://t.co/1oDPlKlKw3,"Florida, USA",12,lmao deathsantis signed legislation giving floridians opportunity different exemptions,0.3,0.8,Positive,positive
08-Dec-2021,RT @NBCNews: Pfizer-BioNTech says a booster dose of its Covid-19 vaccine appears to provide strong protection against the omicron variant.?€?,"Metropolitan Detroit, MI USA",12,pfizerbiontech says booster dose covid19 vaccine appears provide strong protection omicron variant,0.4333333333333333,0.7333333333333333,Positive,positive
08-Dec-2021,RT @MSNBC: Pfizer-BioNTech says a booster dose of its Covid-19 vaccine appears to provide strong protection against the omicron variant. ht?€?,"Texas, USA",12,pfizerbiontech says booster dose covid19 vaccine appears provide strong protection omicron variant,0.4333333333333333,0.7333333333333333,Positive,positive
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Florida, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"RT @ElectionWiz: FDA DOUBLES DOWN: Asks Judge to Grant it Until Year 2096 to Fully Release Pfizer?€?s COVID-19 Vaccine Data

https://t.co/Ymv?€?","Alaska, USA",12,doubles asks judge grant year 2096 fully release pfizers covid19 vaccine data,0.0,0.0,Neutral,No emotion
08-Dec-2021,"RT @cynthiamckinney: University of Michigan Study Shows Definitively that SARS-CoV-2 Vaccine Escape is Due to Vaccination; in other words,?€?",USA,12,university michigan study shows definitively sarscov2 vaccine escape vaccination words,0.0,0.0,Neutral,anger
08-Dec-2021,"RT @WSJ: Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but three doses neutr?€?","Massachusetts, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing three doses neutr,0.25,0.3125,Positive,positive
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Texas, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€? https://t.co/UdQUBTl8P9,"Indiana, USA",12,pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,.@Pharmacy_Times sits down with USP experts to discuss the latest #COVID19 #Vaccine Handling Toolkit updates to hel?€? https://t.co/IKtL5Ss1dt,"Rockville, MD USA",12,sits experts discuss latest covid19 vaccine handling toolkit updates,0.5,0.9,Positive,No emotion
08-Dec-2021,RT @NBCNews: Pfizer-BioNTech says a booster dose of its Covid-19 vaccine appears to provide strong protection against the omicron variant.?€?,"Rhode Island, USA",12,pfizerbiontech says booster dose covid19 vaccine appears provide strong protection omicron variant,0.4333333333333333,0.7333333333333333,Positive,positive
08-Dec-2021,"RT @cynthiamckinney: University of Michigan Study Shows Definitively that SARS-CoV-2 Vaccine Escape is Due to Vaccination; in other words,?€?","Iowa, USA",12,university michigan study shows definitively sarscov2 vaccine escape vaccination words,0.0,0.0,Neutral,anger
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"New York, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @WSJ: Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but three doses neutr?€?","California, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing three doses neutr,0.25,0.3125,Positive,positive
08-Dec-2021,"@rkrehbiel @tulsaworld O?€?Connor the dolt
?€?Since May 2021 people living in counties that voted heavily for Donald Tr?€? https://t.co/dtuziquwum","Blue in a Red Sea, USA",12,oconnor dolt since 2021 people living counties voted heavily donald,-0.2,0.5,Negative,negative
08-Dec-2021,"RT @NickSawyerMD: ???? 72,000 people paid at least $6.7 million for COVID-19 consultations promoted by America?€?s Frontline Doctors and vaccine?€?",USA,12,72000 people paid least million covid19 consultations promoted americas frontline doctors vaccine,-0.3,0.4,Negative,positive
08-Dec-2021,".@SkippackP and their volunteers vaccinated 2300 community members on Sunday, including my son August, who got his?€? https://t.co/tT5f5Dkz2m","Pennsylvania, USA",12,volunteers vaccinated 2300 community members sunday including august,0.0,0.0,Neutral,positive
08-Dec-2021,FDA Doubles Down: Asks Federal Judge to Grant it Until at Least the Year 2096 to Fully Release Pfizer?€?s COVID-19 Va?€? https://t.co/qgLhxgp5Kz,"Wisconsin, USA",12,doubles asks federal judge grant least year 2096 fully release pfizers covid19,-0.3,0.4,Negative,No emotion
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Iowa, USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"RT @PressHerald: NEW: Pfizer says booster of their COVID-19 vaccine offers protection against omicron

https://t.co/iiG0d1bHj7","Colorado, USA",12,pfizer says booster covid19 vaccine offers protection omicron,0.1,0.0,Positive,positive
08-Dec-2021,RT @bulldoghill: ?€?A person who is eligible to receive a COVID-19 vaccine and chooses not to be vaccinated shall pay for health care expense?€?,"Maine, USA",12,person eligible receive covid19 vaccine chooses vaccinated shall health care expense,0.0,0.0,Neutral,positive
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"Missouri, USA",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,Valneva Signs Advance Purchase Agreement with Bahrain for Inactivated COVID-19 Vaccine VLA2001 -?€? https://t.co/fc8KOWdWBT,"Ohio, USA",12,valneva signs advance purchase agreement bahrain inactivated covid19 vaccine vla2001,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @ThePowersThatBe: Somebody?€?s up for re-election in 11 months. https://t.co/aSLrBt90Fl,"Michigan, USA",12,somebodys reelection months,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"Oklahoma, USA",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"North Carolina, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,S. Carolina lawmakers advance COVID-19 vaccine mandate ban https://t.co/Eq4MiEyzjs https://t.co/2zQu8P08fm,"Fort Worth, Texas USA",12,carolina lawmakers advance covid19 vaccine mandate,0.0,0.0,Neutral,positive
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?",USA ,12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"@WeHaveNoRights2 Here?€?s 4

https://t.co/LqCpmuC4jy",USA ????????,12,heres,0.0,0.0,Neutral,No emotion
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"New Mexico, USA",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,RT @business: BREAKING: Pfizer and BioNTech say initial lab studies show a third dose of their Covid-19 vaccine neutralizes the omicron var?€?,"Southwest Michigan, USA",12,breaking pfizer biontech initial studies show third dose covid19 vaccine neutralizes omicron,0.0,0.0,Neutral,trust
08-Dec-2021,New this morning: Lab tests showed a booster dose of the COVID-19 vaccine increased the level of neutralizing antib?€? https://t.co/AX4ErEtkZK,"Arizona, USA",12,morning tests showed booster dose covid19 vaccine increased level neutralizing antib,0.0,0.0,Neutral,positive
08-Dec-2021,The New York Mayor's new vaccine mandate on all private employers in NYC has just been enjoined. Great job Attorney?€? https://t.co/HD32Fl5Tr7,"Florida, USA",12,york mayors vaccine mandate private employers enjoined great attorney,0.4,0.5625,Positive,positive
08-Dec-2021,"RT @RWMaloneMD: In peer reviewed prospective observational study of 1,072,313 patients, UK group unable to tell the difference between vacc?€?",USA,12,peer reviewed prospective observational study 1072313 patients group unable tell difference vacc,-0.5,0.5,Negative,positive
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Florida, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,RT @P8R1OT_REDUX: If COVID-19 has mutated 15 times how could the vaccine possibly even work at this point?,"East Tennessee, USA",12,covid19 mutated times could vaccine possibly even work point,0.0,1.0,Neutral,positive
08-Dec-2021,RT @KSHB41: Pfizer said initial lab tests show that the omicron variant partly escapes protection offered by their two-dose COVID-19 vaccin?€?,"KC Suburbs, Missouri, USA",12,pfizer said initial tests show omicron variant partly escapes protection offered twodose covid19 vaccin,0.0,0.0,Neutral,trust
08-Dec-2021,RT @josh_wingrove: (Bloomberg) -- Pfizer Inc. and BioNTech SE said initial lab studies show a third dose of their Covid-19 vaccine neutrali?€?,"Wyoming, USA",12,bloomberg pfizer biontech said initial studies show third dose covid19 vaccine neutrali,0.0,0.0,Neutral,trust
08-Dec-2021,RT @kw4congress: Gus Bilirakis co-sponsored legislation that would prevent the Biden administration from adopting vaccine mandates. The bil?€?,"Florida, USA",12,bilirakis cosponsored legislation would prevent biden administration adopting vaccine mandates,0.0,0.0,Neutral,fear
08-Dec-2021,"RT @drjkahn: New Covid-19 Vaccine, Myocarditis Claims From Questionable Abstract In American Heart Association Jou... via @forbes https://t?€?","New Jersey, USA",12,covid19 vaccine myocarditis claims questionable abstract american heart association,-0.25,0.5,Negative,No emotion
08-Dec-2021,"USA TODAY: Pfizer says third dose of its vaccine protects against omicron: COVID-19 updates

https://t.co/NTlo062R9K", USA,12,today pfizer says third dose vaccine protects omicron covid19 updates,0.0,0.0,Neutral,positive
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?",USA,12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"RT @WSJ: Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but three doses neutr?€?",Made in USA,12,omicron able elude doses covid19 vaccine pfizer biontech initial testing three doses neutr,0.25,0.3125,Positive,positive
08-Dec-2021,RT @JohnMTalmadgeMD: Texans still refusing vaccine in high numbers. #covid https://t.co/kpyQoF2w6i,"Oregon, USA",12,texans still refusing vaccine high numbers covid,0.16,0.5399999999999999,Positive,positive
08-Dec-2021,"RT @TODAYshow: ?€?The current booster will be enough to maintain protection.?€?

Watch @SavannahGuthrie?€?s full interview with Pfizer CEO @Alber?€?","Michigan, USA",12,current booster enough maintain protection watch full interview pfizer,0.1166666666666666,0.4833333333333334,Positive,positive
08-Dec-2021,"Omicron came just in time to help promote the need to be boosted.

As someone who has been boosted, I care not, but?€? https://t.co/RYdxyteTCM","Michigan, USA",12,omicron came time help promote need boosted someone boosted care,0.0,0.0,Neutral,anticipation
08-Dec-2021,"RT @AaronSiriSG: Litigation update:  

FDA doubles down, asking federal judge to grant it until at least 2096 to fully release Pfizer?€?s COV?€?","Rural, MN   USA",12,litigation update doubles asking federal judge grant least 2096 fully release pfizers,-0.3,0.4,Negative,trust
08-Dec-2021,"Omicron was able to elude two doses of the Covid-19 vaccine from Pfizer and BioNTech in initial lab testing, but th?€? https://t.co/YhyWRkVcfr","Florida, USA",12,omicron able elude doses covid19 vaccine pfizer biontech initial testing,0.25,0.3125,Positive,positive
08-Dec-2021,"RT @DavidLWindt: ""More than 500 residents in Oregon have now died of COVID-19 despite being fully vaccinated against the virus""

https://t.?€?","NY, NY USA",12,residents oregon died covid19 despite fully vaccinated virus,0.0,0.0,Neutral,trust
08-Dec-2021,RT @sailorrooscout: Fantastic news. Initial lab studies show a third dose of Pfizer?€?s COVID-19 vaccine neutralizes Omicron. A booster with?€?,"Minnesota, USA",12,fantastic news initial studies show third dose pfizers covid19 vaccine neutralizes omicron booster,0.1333333333333333,0.3,Positive,trust
08-Dec-2021,"RT @wsbtv: Omicron: Booster dose of Pfizer-BioNTech vaccine can ?€?neutralize?€? variant, companies say https://t.co/tiKgGPhCu7","GEORGIA, USA!",12,omicron booster dose pfizerbiontech vaccine neutralize variant companies,0.0,0.0,Neutral,positive
08-Dec-2021,RT @ABC7: Pfizer says a booster dose of its COVID-19 vaccine may protect against the new omicron variant even though the initial two doses?€?,"California, USA",12,pfizer says booster dose covid19 vaccine protect omicron variant even though initial doses,0.0,0.0,Neutral,positive
08-Dec-2021,Totally just paid the island boys to make a video about VBIV ???? They probably have no idea it?€?s a HepatitisB vaccine?€? https://t.co/lo6XuiE3dy,"Florida, USA",12,totally paid island boys make video vbiv probably idea hepatitisb vaccine,0.0,0.75,Neutral,positive
